33059.877538,1083.285100
33310.331156,1084.693700
33560.784774,1064.936200
33811.238391,1018.655400
34061.692009,946.772500
34312.145627,823.695600
34562.599244,680.125700
34813.052862,538.325800
35063.506480,386.616500
35313.960098,209.454000
35564.413715,19.941900
35814.867333,-190.650000
36065.320951,-384.662600
36315.774568,-529.435000
36566.228186,-609.236900
36816.681804,-634.345900
37067.135422,-636.760400
37317.589039,-634.713200
37568.042657,-643.923000
37818.496275,-649.156800
38068.949892,-653.116000
38319.403510,-657.657500
38569.857128,-663.087400
38820.310746,-668.351900
39070.764363,-670.373600
39321.217981,-671.608500
39571.671599,-676.692800
39822.125216,-683.664000
40072.578834,-689.232700
40323.032452,-692.483100
40573.486070,-696.557900
40823.939687,-696.160700
41074.393305,-693.276300
41324.846923,-678.947700
41575.300540,-641.917700
41825.754158,-565.117500
42076.207776,-442.028900
42326.661394,-257.021000
42577.115011,-42.480800
42827.568629,164.339300
43078.022247,384.774800
43328.475864,564.619900
43578.929482,721.320800
43829.383100,875.875900
44079.836718,1015.021200
44330.290335,1123.434700
44580.743953,1201.814500
44831.197571,1249.057000
45081.651188,1285.509000
45332.104806,1320.152100
45582.558424,1335.649500
45833.012042,1319.102300
46083.465659,1262.336800
46333.919277,1160.372100
46584.372895,1038.564600
46834.826512,906.623800
47085.280130,754.427000
47335.733748,592.228800
47586.187366,418.011800
47836.640983,212.464400
48087.094601,-27.111300
48337.548219,-259.431600
48588.001836,-468.086600
48838.455454,-647.218400
49088.909072,-762.784900
49339.362690,-793.613300
49589.816307,-800.255500
49840.269925,-803.783500
50090.723543,-809.678400
50341.177160,-813.208700
50591.630778,-816.017400
50842.084396,-818.659400
51092.538014,-821.353900
51342.991631,-822.769500
51593.445249,-826.747400
51843.898867,-833.898300
52094.352484,-838.036600
52344.806102,-835.002300
52595.259720,-832.614600
52845.713338,-833.595700
53096.166955,-835.139700
53346.620573,-834.635400
53597.074191,-822.092600
53847.527808,-776.056900
54097.981426,-684.741100
54348.435044,-549.398400
54598.888662,-357.634400
54849.342279,-140.541500
55099.795897,61.722600
55350.249515,227.955700
55600.703132,381.059500
55851.156750,521.595000
56101.610368,645.785300
56352.063985,760.567600
56602.517603,850.039800
56852.971221,909.400700
57103.424839,938.711000
57353.878456,950.797400
57604.332074,947.932400
57854.785692,921.856200
58105.239309,872.180700
58355.692927,803.015600
58606.146545,695.483500
58856.600163,563.514200
59107.053780,416.301100
59357.507398,253.370600
59607.961016,70.139700
59858.414633,-141.275800
60108.868251,-364.513900
60359.321869,-576.917300
60609.775487,-760.227800
60860.229104,-865.835500
61110.682722,-914.726900
61361.136340,-924.899100
61611.589957,-930.761000
61862.043575,-936.918300
62112.497193,-933.703700
62362.950811,-932.072700
62613.404428,-934.472600
62863.858046,-937.250700
63114.311664,-939.568200
63364.765281,-939.856700
63615.218899,-941.783200
63865.672517,-943.245500
64116.126135,-947.427200
64366.579752,-951.823900
64617.033370,-949.700100
64867.486988,-949.958500
65117.940605,-943.651000
65368.394223,-888.939600
65618.847841,-764.654200
65869.301459,-592.661500
66119.755076,-396.078400
66370.208694,-185.883800
66620.662312,25.647800
66871.115929,223.998100
67121.569547,398.830800
67372.023165,557.521300
67622.476783,699.704100
67872.930400,827.862000
68123.384018,942.181000
68373.837636,1040.340400
68624.291253,1125.502700
68874.744871,1189.235100
69125.198489,1224.425000
69375.652107,1241.329100
69626.105724,1229.943200
69876.559342,1186.362100
70127.012960,1112.051200
70377.466577,1018.057500
70627.920195,903.739900
70878.373813,774.720300
71128.827431,625.242900
71379.281048,459.506900
71629.734666,269.490900
71880.188284,56.228800
72130.641901,-174.066100
72381.095519,-402.192100
72631.549137,-636.179400
72882.002755,-831.435600
73132.456372,-969.075100
73382.909990,-1006.476400
73633.363608,-1011.213700
73883.817225,-1010.428600
74134.270843,-1012.548700
74384.724461,-1017.260900
74635.178079,-1019.852100
74885.631696,-1018.145800
75136.085314,-1014.486300
75386.538932,-1013.642000
75636.992549,-1018.690000
75887.446167,-1025.713100
76137.899785,-1025.055100
76388.353403,-1021.822100
76638.807020,-1026.765200
76889.260638,-1034.963800
77139.714256,-1035.673000
77390.167873,-1030.409800
77640.621491,-1013.862100
77891.075109,-963.828500
78141.528727,-866.342500
78391.982344,-713.465900
78642.435962,-511.617300
78892.889580,-275.381900
79143.343197,-67.879400
79393.796815,112.221800
79644.250433,268.738600
79894.704051,406.021800
80145.157668,515.366700
80395.611286,596.234000
80646.064904,663.933800
80896.518521,705.638900
81146.972139,726.174100
81397.425757,722.578600
81647.879375,689.302200
81898.332992,616.008500
82148.786610,507.882200
82399.240228,365.437500
82649.693845,214.524400
82900.147463,45.255800
83150.601081,-141.218200
83401.054699,-354.816900
83651.508316,-585.521800
83901.961934,-782.825500
84152.415552,-943.341400
84402.869169,-1034.436600
84653.322787,-1055.340600
84903.776405,-1048.940700
85154.230023,-1046.004600
85404.683640,-1052.992400
85655.137258,-1063.475900
85905.590876,-1065.882500
86156.044493,-1059.557600
86406.498111,-1061.118900
86656.951729,-1064.278600
86907.405347,-1065.735600
87157.858964,-1064.452300
87408.312582,-1064.146300
87658.766200,-1069.095700
87909.219817,-1073.539900
88159.673435,-1071.198500
88410.127053,-1067.229400
88660.580671,-1067.829100
88911.034288,-1072.689900
89161.487906,-1069.351700
89411.941524,-1064.033200
89662.395141,-1045.874800
89912.848759,-997.233400
90163.302377,-898.465600
90413.755995,-746.390900
90664.209612,-523.834700
90914.663230,-274.091000
91165.116848,-66.256700
91415.570465,108.229700
91666.024083,267.046900
91916.477701,411.376400
92166.931318,537.468400
92417.384936,633.866800
92667.838554,692.685300
92918.292172,710.845100
93168.745789,713.503300
93419.199407,697.357500
93669.653025,651.102500
93920.106642,570.128600
94170.560260,453.166600
94421.013878,302.751500
94671.467496,147.745900
94921.921113,-19.513900
95172.374731,-219.622700
95422.828349,-468.218500
95673.281966,-707.511800
95923.735584,-907.872600
96174.189202,-1038.722100
96424.642820,-1074.241300
96675.096437,-1080.515100
96925.550055,-1077.157600
97176.003673,-1069.578100
97426.457290,-1066.938100
97676.910908,-1070.774100
97927.364526,-1075.951400
98177.818144,-1083.042200
98428.271761,-1085.689800
98678.725379,-1083.827400
98929.178997,-1084.439900
99179.632614,-1081.842000
99430.086232,-1083.263100
99680.539850,-1088.134700
99930.993468,-1093.078200
100181.447085,-1092.378000
100431.900703,-1095.266400
100682.354321,-1099.459600
100932.807938,-1098.184200
101183.261556,-1092.061400
101433.715174,-1085.810300
101684.168792,-1079.953800
101934.622409,-1045.863000
102185.076027,-952.360900
102435.529645,-803.356500
102685.983262,-584.529200
102936.436880,-346.073000
103186.890498,-145.414400
103437.344116,39.288500
103687.797733,192.147300
103938.251351,312.870500
104188.704969,428.334600
104439.158586,544.893800
104689.612204,618.587200
104940.065822,653.886700
105190.519440,648.710500
105440.973057,610.526400
105691.426675,522.808300
105941.880293,406.596200
106192.333910,290.494600
106442.787528,164.587700
106693.241146,0.447500
106943.694764,-193.315700
107194.148381,-396.458500
107444.601999,-625.350000
107695.055617,-839.299500
107945.509234,-982.393800
108195.962852,-1058.208900
108446.416470,-1076.940600
108696.870088,-1078.176400
108947.323705,-1075.912900
109197.777323,-1077.942400
109448.230941,-1084.815600
109698.684558,-1083.933900
109949.138176,-1080.576200
110199.591794,-1081.486100
110450.045412,-1082.726700
110700.499029,-1080.674800
110950.952647,-1081.302000
111201.406265,-1088.438200
111451.859882,-1097.918600
111702.313500,-1095.159300
111952.767118,-1086.763500
112203.220736,-1080.042100
112453.674353,-1078.681000
112704.127971,-1084.226500
112954.581589,-1088.728400
113205.035206,-1086.740300
113455.488824,-1081.533000
113705.942442,-1044.523300
113956.396060,-956.553700
114206.849677,-814.536300
114457.303295,-623.899400
114707.756913,-394.094900
114958.210530,-157.830700
115208.664148,31.631500
115459.117766,209.425100
115709.571384,366.090000
115960.025001,495.152200
116210.478619,593.125000
116460.932237,668.615300
116711.385854,715.497600
116961.839472,747.770000
117212.293090,757.042300
117462.746708,735.448900
117713.200325,673.297000
117963.653943,594.182400
118214.107561,498.697400
118464.561178,376.745700
118715.014796,217.315700
118965.468414,47.256800
119215.922032,-131.346500
119466.375649,-344.092300
119716.829267,-585.756400
119967.282885,-801.880200
120217.736502,-971.282600
120468.190120,-1049.846200
120718.643738,-1062.140700
120969.097356,-1058.744200
121219.550973,-1054.150400
121470.004591,-1053.493900
121720.458209,-1059.673300
121970.911826,-1065.771100
122221.365444,-1068.053300
122471.819062,-1063.327300
122722.272680,-1054.259200
122972.726297,-1046.113600
123223.179915,-1046.619200
123473.633533,-1054.630000
123724.087150,-1059.604900
123974.540768,-1059.294600
124224.994386,-1057.415500
124475.448004,-1056.483400
124725.901621,-1060.536100
124976.355239,-1071.313300
125226.808857,-1073.039800
125477.262474,-1069.744400
125727.716092,-1061.519600
125978.169710,-1041.637000
126228.623328,-962.905200
126479.076945,-841.230000
126729.530563,-673.615400
126979.984181,-451.833000
127230.437798,-221.684600
127480.891416,-18.221100
127731.345034,150.769800
127981.798652,280.906200
128232.252269,391.529400
128482.705887,501.046500
128733.159505,582.489100
128983.613122,602.952500
129234.066740,601.908900
129484.520358,576.494500
129734.973975,521.549800
129985.427593,416.032600
130235.881211,292.825200
130486.334829,167.477500
130736.788446,22.519200
130987.242064,-179.725200
131237.695682,-423.310700
131488.149299,-651.814400
131738.602917,-842.021400
131989.056535,-968.297600
132239.510153,-1018.166800
132489.963770,-1031.776400
132740.417388,-1028.924500
132990.871006,-1021.081600
133241.324623,-1012.962800
133491.778241,-1014.071100
133742.231859,-1020.222500
133992.685477,-1025.880400
134243.139094,-1025.568400
134493.592712,-1022.274000
134744.046330,-1023.165300
134994.499947,-1029.680200
135244.953565,-1031.698000
135495.407183,-1027.914200
135745.860801,-1022.312500
135996.314418,-1024.450100
136246.768036,-1031.277400
136497.221654,-1029.689600
136747.675271,-1023.023500
136998.128889,-1011.681300
137248.582507,-987.140700
137499.036125,-929.957000
137749.489742,-826.910300
137999.943360,-688.753800
138250.396978,-500.420700
138500.850595,-281.123200
138751.304213,-47.570000
139001.757831,185.940200
139252.211449,391.682100
139502.665066,551.179900
139753.118684,683.464500
140003.572302,797.579200
140254.025919,899.688500
140504.479537,979.729300
140754.933155,1026.633500
141005.386773,1050.985800
141255.840390,1058.725400
141506.294008,1049.913300
141756.747626,1015.576600
142007.201243,947.006700
142257.654861,858.243800
142508.108479,756.563100
142758.562097,640.906800
143009.015714,498.865700
143259.469332,303.977200
143509.922950,65.788300
143760.376567,-176.245700
144010.830185,-413.506200
144261.283803,-659.023800
144511.737421,-848.895900
144762.191038,-959.034300
145012.644656,-971.217100
145263.098274,-968.891600
145513.551891,-964.991800
145764.005509,-960.253300
146014.459127,-957.620000
146264.912745,-953.819600
146515.366362,-952.547800
146765.819980,-957.309100
147016.273598,-959.889700
147266.727215,-956.642500
147517.180833,-950.036800
147767.634451,-941.269900
148018.088069,-932.143400
148268.541686,-928.566100
148518.995304,-929.983100
148769.448922,-935.121100
149019.902539,-936.375000
149270.356157,-934.566800
149520.809775,-905.372900
149771.263393,-825.744500
150021.717010,-698.055200
150272.170628,-539.861600
150522.624246,-307.713900
150773.077863,-63.752000
151023.531481,135.409600
151273.985099,307.968500
151524.438717,454.797000
151774.892334,600.526300
152025.345952,738.323400
152275.799570,847.697700
152526.253187,921.203600
152776.706805,962.104900
153027.160423,982.071900
153277.614041,985.349700
153528.067658,957.782800
153778.521276,892.920200
154028.974894,794.131100
154279.428511,678.253500
154529.882129,536.753100
154780.335747,378.955900
155030.789365,205.558900
155281.242982,-19.239100
155531.696600,-274.084400
155782.150218,-493.854600
156032.603835,-657.031400
156283.057453,-782.118300
156533.511071,-851.793800
156783.964689,-872.101200
157034.418306,-870.520300
157284.871924,-862.537200
157535.325542,-860.499800
157785.779159,-868.431000
158036.232777,-869.135600
158286.686395,-864.262200
158537.140013,-863.815200
158787.593630,-864.995800
159038.047248,-862.163400
159288.500866,-853.956200
159538.954483,-851.271600
159789.408101,-850.064100
160039.861719,-849.457600
160290.315337,-841.993300
160540.768954,-838.580300
160791.222572,-841.893700
161041.676190,-799.720900
161292.129807,-683.718500
161542.583425,-506.215600
161793.037043,-307.372100
162043.490661,-97.963600
162293.944278,105.747600
162544.397896,348.063200
162794.851514,600.822800
163045.305131,811.308200
163295.758749,969.734000
163546.212367,1105.544600
163796.665985,1227.484100
164047.119602,1332.131200
164297.573220,1414.705000
164548.026838,1465.840100
164798.480455,1493.682700
165048.934073,1513.396000
165299.387691,1514.465200
165549.841308,1481.568900
165800.294926,1421.673900
166050.748544,1337.612500
166301.202162,1242.748900
166551.655779,1120.192500
166802.109397,980.329400
167052.563015,806.758600
167303.016632,590.605800
167553.470250,358.503200
167803.923868,111.560100
168054.377486,-132.172600
168304.831103,-374.516300
168555.284721,-598.026300
168805.738339,-710.529800
169056.191956,-743.195200
169306.645574,-749.376300
169557.099192,-747.325400
169807.552810,-743.520600
170058.006427,-741.850400
170308.460045,-740.100200
170558.913663,-731.833500
170809.367280,-725.301100
171059.820898,-722.293900
171310.274516,-724.063400
171560.728134,-724.247300
171811.181751,-721.210600
172061.635369,-720.720300
172312.088987,-721.937300
172562.542604,-718.451100
172812.996222,-712.019200
173063.449840,-704.709000
173313.903458,-700.232300
173564.357075,-700.757900
173814.810693,-678.367500
174065.264311,-598.700700
174315.717928,-465.924600
174566.171546,-281.731200
174816.625164,-37.877100
175067.078782,194.207900
175317.532399,400.592600
175567.986017,572.657800
175818.439635,704.613900
176068.893252,823.012500
176319.346870,913.707900
176569.800488,972.373100
176820.254106,1003.468200
177070.707723,1001.277100
177321.161341,954.276300
177571.614959,871.766100
177822.068576,763.086900
178072.522194,639.348900
178322.975812,498.718900
178573.429430,321.524500
178823.883047,90.231000
179074.336665,-147.846200
179324.790283,-368.899000
179575.243900,-538.381100
179825.697518,-592.874900
180076.151136,-606.945700
180326.604754,-601.201400
180577.058371,-594.959100
180827.511989,-593.883400
181077.965607,-596.597600
181328.419224,-591.608400
181578.872842,-587.993400
181829.326460,-583.396600
182079.780078,-574.372200
182330.233695,-569.071800
182580.687313,-571.167000
182831.140931,-574.516100
183081.594548,-574.394600
183332.048166,-569.783800
183582.501784,-562.541500
183832.955402,-566.575200
184083.409019,-563.020200
184333.862637,-549.079100
184584.316255,-533.259700
184834.769872,-532.147300
185085.223490,-544.839500
185335.677108,-546.258600
185586.130726,-540.752200
185836.584343,-509.163800
186087.037961,-436.993100
186337.491579,-322.442200
186587.945196,-165.471600
186838.398814,60.487800
187088.852432,306.404600
187339.306050,531.168600
187589.759667,717.039000
187840.213285,853.956900
188090.666903,972.124800
188341.120520,1069.386300
188591.574138,1132.812200
188842.027756,1163.218200
189092.481374,1172.566500
189342.934991,1134.664100
189593.388609,1049.771900
189843.842227,946.221800
190094.295844,821.738500
190344.749462,663.456500
190595.203080,450.823800
190845.656698,216.519300
191096.110315,14.500300
191346.563933,-167.676600
191597.017551,-324.693600
191847.471168,-408.588500
192097.924786,-434.147400
192348.378404,-428.489800
192598.832022,-424.909100
192849.285639,-417.350600
193099.739257,-408.597200
193350.192875,-407.137200
193600.646492,-414.711100
193851.100110,-412.450100
194101.553728,-399.878400
194352.007346,-392.978400
194602.460963,-395.564200
194852.914581,-410.415300
195103.368199,-418.981300
195353.821816,-398.940300
195604.275434,-378.205700
195854.729052,-369.014000
196105.182670,-365.550400
196355.636287,-366.861000
196606.089905,-367.586500
196856.543523,-362.748300
197106.997140,-363.841800
197357.450758,-361.389000
197607.904376,-343.446900
197858.357994,-290.038600
198108.811611,-165.764900
198359.265229,-22.718100
198609.718847,226.104700
198860.172464,550.070400
199110.626082,780.899800
199361.079700,979.606300
199611.533318,1144.611700
199861.986935,1287.340700
200112.440553,1417.464700
200362.894171,1523.981800
200613.347788,1598.300500
200863.801406,1628.640300
201114.255024,1621.822100
201364.708641,1583.591700
201615.162259,1508.656200
201865.615877,1387.852100
202116.069495,1258.149500
202366.523112,1111.601100
202616.976730,927.279000
202867.430348,701.866500
203117.883965,456.793500
203368.337583,190.009700
203618.791201,-33.203200
203869.244819,-186.163500
204119.698436,-244.744900
204370.152054,-246.480500
204620.605672,-237.181300
204871.059289,-228.403200
205121.512907,-218.730600
205371.966525,-217.339100
205622.420143,-222.752700
205872.873760,-216.850300
206123.327378,-207.646500
206373.780996,-201.133100
206624.234613,-199.156000
206874.688231,-191.124500
207125.141849,-189.132800
207375.595467,-191.175100
207626.049084,-188.998500
207876.502702,-187.853600
208126.956320,-188.085200
208377.409937,-181.064400
208627.863555,-172.260700
208878.317173,-164.672900
209128.770791,-159.489600
209379.224408,-157.897800
209629.678026,-150.672900
209880.131644,-131.134800
210130.585261,-65.544700
210381.038879,66.553000
210631.492497,250.301400
210881.946115,473.438900
211132.399732,720.103100
211382.853350,941.874700
211633.306968,1124.873200
211883.760585,1265.630600
212134.214203,1389.223200
212384.667821,1496.126400
212635.121439,1551.238100
212885.575056,1573.974200
213136.028674,1570.027000
213386.482292,1534.660900
213636.935909,1462.732900
213887.389527,1360.187000
214137.843145,1235.280100
214388.296763,1082.557600
214638.750380,892.936900
214889.203998,664.106900
215139.657616,457.422000
215390.111233,268.662100
215640.564851,105.111800
215891.018469,11.809000
216141.472087,-31.587900
216391.925704,-35.134100
216642.379322,-26.564800
216892.832940,-14.668000
217143.286557,-7.893200
217393.740175,-5.427400
217644.193793,1.363300
217894.647411,8.033800
218145.101028,11.030400
218395.554646,13.146700
218646.008264,11.790400
218896.461881,9.507400
219146.915499,2.073000
219397.369117,-0.860200
219647.822735,11.436500
219898.276352,30.727400
220148.729970,51.417700
220399.183588,55.651700
220649.637205,56.964900
220900.090823,64.520900
221150.544441,76.911100
221400.998059,70.334000
221651.451676,65.018200
221901.905294,88.351600
222152.358912,169.456600
222402.812529,323.408200
222653.266147,529.415300
222903.719765,802.621500
223154.173383,1055.202400
223404.627000,1269.795500
223655.080618,1446.158300
223905.534236,1581.842000
224155.987853,1693.869600
224406.441471,1771.318300
224656.895089,1816.145300
224907.348707,1836.010800
225157.802324,1830.207400
225408.255942,1802.715200
225658.709560,1744.931600
225909.163177,1653.462000
226159.616795,1516.228200
226410.070413,1357.672600
226660.524031,1171.651700
226910.977648,944.630500
227161.431266,707.790900
227411.884884,508.173400
227662.338501,339.586000
227912.792119,243.078400
228163.245737,200.762100
228413.699355,190.405700
228664.152972,194.790600
228914.606590,207.564100
229165.060208,220.369100
229415.513825,230.655300
229665.967443,238.032700
229916.421061,237.775500
230166.874679,240.155000
230417.328296,241.668000
230667.781914,240.094400
230918.235532,239.101100
231168.689149,240.542300
231419.142767,245.084700
231669.596385,253.132300
231920.050003,273.392500
232170.503620,285.759800
232420.957238,284.392900
232671.410856,273.978000
232921.864473,269.510500
233172.318091,280.269100
233422.771709,298.093500
233673.225327,310.149600
233923.678944,345.219200
234174.132562,451.988700
234424.586180,677.338600
234675.039797,988.412700
234925.493415,1295.115900
235175.947033,1542.817000
235426.400651,1744.617600
235676.854268,1926.928500
235927.307886,2061.374500
236177.761504,2153.743100
236428.215121,2213.427900
236678.668739,2245.659700
236929.122357,2252.039100
237179.575975,2227.245000
237430.029592,2170.941200
237680.483210,2084.379800
237930.936828,1967.489900
238181.390445,1824.245200
238431.844063,1652.739700
238682.297681,1434.876300
238932.751298,1198.321300
239183.204916,952.834100
239433.658534,716.900400
239684.112152,547.597100
239934.565769,449.501600
240185.019387,431.033900
240435.473005,444.439200
240685.926622,464.853000
240936.380240,467.133600
241186.833858,462.964200
241437.287476,466.312800
241687.741093,485.667800
241938.194711,492.085200
242188.648329,495.430600
242439.101946,497.981600
242689.555564,504.965600
242940.009182,516.339700
243190.462800,516.710500
243440.916417,510.038700
243691.370035,513.328000
243941.823653,518.806300
244192.277270,523.288600
244442.730888,528.418300
244693.184506,540.213700
244943.638124,548.026700
245194.091741,545.592600
245444.545359,540.198300
245694.998977,543.238100
245945.452594,551.504600
246195.906212,561.008900
246446.359830,572.567300
246696.813448,580.869900
